date,state,positive,negative,recovered,dateModified,checkTimeEt,death,dateChecked,total,totalTestResults,totalTestResultsIncrease,Total - TotalTestResults
20200607,MP,27.0,7214.0,19.0,2020-06-07T00:00:00Z,06/06 20:00,2.0,2020-06-07T00:00:00Z,7241,7241,546,0
20200608,MP,28.0,7214.0,19.0,2020-06-08T00:00:00Z,06/07 20:00,2.0,2020-06-08T00:00:00Z,7242,7242,1,0
20200609,MP,30.0,7493.0,19.0,2020-06-09T00:00:00Z,06/08 20:00,2.0,2020-06-09T00:00:00Z,7523,7523,281,0
20200610,MP,30.0,7493.0,19.0,2020-06-09T18:13:00Z,06/09 14:13,2.0,2020-06-09T18:13:00Z,7523,7523,0,0
20200611,MP,30.0,7551.0,19.0,2020-06-10T18:00:00Z,06/10 14:00,2.0,2020-06-10T18:00:00Z,7581,7581,58,0
20200612,MP,30.0,7732.0,19.0,2020-06-12T01:20:00Z,06/11 21:20,2.0,2020-06-12T01:20:00Z,7762,7762,181,0
20200613,MP,30.0,7906.0,19.0,2020-06-12T18:18:00Z,06/12 14:18,2.0,2020-06-12T18:18:00Z,7936,7936,174,0
20200614,MP,30.0,8139.0,19.0,2020-06-14T01:43:00Z,06/13 21:43,2.0,2020-06-14T01:43:00Z,8169,8169,233,0
20200615,MP,30.0,8139.0,19.0,2020-06-14T18:09:00Z,06/14 14:09,2.0,2020-06-14T18:09:00Z,8169,8169,0,0
20200616,MP,30.0,8139.0,19.0,2020-06-15T18:09:00Z,06/15 14:09,2.0,2020-06-15T18:09:00Z,8169,8169,0,0
20200617,MP,30.0,8139.0,19.0,2020-06-16T18:09:00Z,06/16 14:09,2.0,2020-06-16T18:09:00Z,8169,8169,0,0
20200618,MP,30.0,8139.0,19.0,2020-06-16T18:09:00Z,06/16 14:09,2.0,2020-06-16T18:09:00Z,8169,8169,0,0
20200619,MP,30.0,8139.0,19.0,2020-06-18T21:18:00Z,06/18 17:18,2.0,2020-06-18T21:18:00Z,8169,8169,0,0
20200620,MP,30.0,8139.0,19.0,2020-06-18T21:18:00Z,06/18 17:18,2.0,2020-06-18T21:18:00Z,8169,8169,0,0
20200621,MP,30.0,8139.0,19.0,2020-06-18T21:18:00Z,06/18 17:18,2.0,2020-06-18T21:18:00Z,8169,8169,0,0
20200622,MP,30.0,8139.0,19.0,2020-06-21T19:46:00Z,06/21 15:46,2.0,2020-06-21T19:46:00Z,8169,8169,0,0
20200623,MP,30.0,8187.0,19.0,2020-06-22T21:40:00Z,06/22 17:40,2.0,2020-06-22T21:40:00Z,8217,8217,48,0
20200624,MP,30.0,8187.0,19.0,2020-06-23T23:16:00Z,06/23 19:16,2.0,2020-06-23T23:16:00Z,8217,8217,0,0
20200625,MP,30.0,8187.0,19.0,2020-06-25T03:22:00Z,06/24 23:22,2.0,2020-06-25T03:22:00Z,8217,8217,0,0
20200626,MP,30.0,8187.0,19.0,2020-06-26T00:22:00Z,06/25 20:22,2.0,2020-06-26T00:22:00Z,8217,8217,0,0
20200627,MP,30.0,8187.0,19.0,2020-06-26T00:22:00Z,06/25 20:22,2.0,2020-06-26T00:22:00Z,8217,8217,0,0
20200628,MP,30.0,8187.0,19.0,2020-06-26T00:22:00Z,06/25 20:22,2.0,2020-06-26T00:22:00Z,8217,8217,0,0
20200629,MP,30.0,8187.0,19.0,2020-06-26T00:22:00Z,06/25 20:22,2.0,2020-06-26T00:22:00Z,8217,8217,0,0
20200630,MP,30.0,8187.0,19.0,2020-06-26T00:22:00Z,06/25 20:22,2.0,2020-06-26T00:22:00Z,8217,8217,0,0
20200307,MS,0.0,,,,,,,0,0,0,0
20200308,MS,0.0,,,,,,,0,0,0,0
20200309,MS,0.0,,,,,,,0,0,0,0
20200310,MS,0.0,,,,,,,0,0,0,0
20200311,MS,0.0,20.0,,,,,,20,20,20,0
20200312,MS,1.0,41.0,,2020-03-11T13:20:00Z,03/11 09:20,,2020-03-11T13:20:00Z,42,42,22,0
20200313,MS,4.0,41.0,,2020-03-12T00:00:00Z,03/11 20:00,,2020-03-12T00:00:00Z,45,45,3,0
20200314,MS,6.0,84.0,,2020-03-13T18:35:00Z,03/13 14:35,,2020-03-13T18:35:00Z,90,90,45,0
20200315,MS,10.0,84.0,,2020-03-14T00:00:00Z,03/13 20:00,,2020-03-14T00:00:00Z,94,94,4,0
20200316,MS,12.0,277.0,,2020-03-16T15:52:00Z,03/16 11:52,,2020-03-16T15:52:00Z,289,289,195,0
20200317,MS,21.0,368.0,,2020-03-17T00:00:00Z,03/16 20:00,,2020-03-17T00:00:00Z,389,389,100,0
20200318,MS,34.0,479.0,,2020-03-18T00:00:00Z,03/17 20:00,,2020-03-18T00:00:00Z,513,513,124,0
20200319,MS,50.0,552.0,,2020-03-19T00:00:00Z,03/18 20:00,,2020-03-19T00:00:00Z,602,602,89,0
20200320,MS,80.0,695.0,,2020-03-20T11:35:00Z,03/20 07:35,1.0,2020-03-20T11:35:00Z,775,775,173,0
20200321,MS,140.0,695.0,,2020-03-20T19:00:00Z,03/20 15:00,1.0,2020-03-20T19:00:00Z,835,835,60,0
20200322,MS,207.0,1114.0,,2020-03-22T11:20:00Z,03/22 07:20,1.0,2020-03-22T11:20:00Z,1321,1321,486,0
20200323,MS,249.0,1143.0,,2020-03-22T19:22:00Z,03/22 15:22,1.0,2020-03-22T19:22:00Z,1392,1392,71,0
20200324,MS,320.0,1552.0,,2020-03-23T19:00:00Z,03/23 15:00,1.0,2020-03-23T19:00:00Z,1872,1872,480,0
20200325,MS,377.0,1566.0,,2020-03-24T20:00:00Z,03/24 16:00,2.0,2020-03-24T20:00:00Z,1943,1943,71,0
20200326,MS,485.0,2291.0,,2020-03-26T00:00:00Z,03/25 20:00,6.0,2020-03-26T00:00:00Z,2776,2776,833,0
20200327,MS,579.0,2560.0,,2020-03-26T19:00:00Z,03/26 15:00,8.0,2020-03-26T19:00:00Z,3139,3139,363,0
20200328,MS,663.0,2560.0,,2020-03-28T00:00:00Z,03/27 20:00,13.0,2020-03-28T00:00:00Z,3223,3223,84,0
20200329,MS,758.0,2560.0,,2020-03-28T19:00:00Z,03/28 15:00,14.0,2020-03-28T19:00:00Z,3318,3318,95,0
20200330,MS,847.0,2989.0,,2020-03-29T19:00:00Z,03/29 15:00,16.0,2020-03-29T19:00:00Z,3836,3836,518,0
20200331,MS,937.0,3537.0,,2020-03-30T19:00:00Z,03/30 15:00,20.0,2020-03-30T19:00:00Z,4474,4474,638,0
20200401,MS,1073.0,3712.0,,2020-03-31T19:00:00Z,03/31 15:00,22.0,2020-03-31T19:00:00Z,4785,4785,311,0
20200402,MS,1177.0,4753.0,,2020-04-01T19:00:00Z,04/01 15:00,26.0,2020-04-01T19:00:00Z,5930,5930,1145,0
20200403,MS,1358.0,4753.0,,2020-04-02T19:00:00Z,04/02 15:00,29.0,2020-04-02T19:00:00Z,6111,6111,181,0
20200404,MS,1455.0,5133.0,,2020-04-03T19:00:00Z,04/03 15:00,35.0,2020-04-03T19:00:00Z,6588,6588,477,0
20200405,MS,1638.0,5580.0,,2020-04-04T19:00:00Z,04/04 15:00,43.0,2020-04-04T19:00:00Z,7218,7218,630,0
20200406,MS,1738.0,18632.0,,2020-04-06T16:33:00Z,04/06 12:33,51.0,2020-04-06T16:33:00Z,20370,20370,13152,0
20200407,MS,1915.0,18632.0,,2020-04-07T19:00:00Z,04/07 15:00,59.0,2020-04-07T19:00:00Z,20547,20547,177,0
20200408,MS,2003.0,18632.0,,2020-04-07T19:00:00Z,04/07 15:00,67.0,2020-04-07T19:00:00Z,20635,20635,88,0
20200409,MS,2260.0,18632.0,,2020-04-08T00:00:00Z,04/07 20:00,76.0,2020-04-08T00:00:00Z,20892,20892,257,0
20200410,MS,2469.0,18632.0,,2020-04-09T19:00:00Z,04/09 15:00,82.0,2020-04-09T19:00:00Z,21101,21101,209,0
20200411,MS,2642.0,18632.0,,2020-04-10T19:00:00Z,04/10 15:00,93.0,2020-04-10T19:00:00Z,21274,21274,173,0
20200412,MS,2781.0,18632.0,,2020-04-11T19:00:00Z,04/11 15:00,96.0,2020-04-11T19:00:00Z,21413,21413,139,0
20200413,MS,2942.0,28042.0,,2020-04-13T00:00:00Z,04/12 20:00,98.0,2020-04-13T00:00:00Z,30984,30984,9571,0
20200414,MS,3087.0,34791.0,,2020-04-13T19:00:00Z,04/13 15:00,111.0,2020-04-13T19:00:00Z,37878,37878,6894,0
20200415,MS,3360.0,34791.0,,2020-04-14T19:00:00Z,04/14 15:00,122.0,2020-04-14T19:00:00Z,38151,38151,273,0
20200416,MS,3624.0,34791.0,,2020-04-15T19:00:00Z,04/15 15:00,129.0,2020-04-15T19:00:00Z,38415,38415,264,0
20200417,MS,3793.0,34791.0,,2020-04-16T19:00:00Z,04/16 15:00,140.0,2020-04-16T19:00:00Z,38584,38584,169,0
20200418,MS,3974.0,34791.0,,2020-04-17T19:00:00Z,04/17 15:00,152.0,2020-04-17T19:00:00Z,38765,38765,181,0
20200419,MS,4274.0,34791.0,,2020-04-18T19:00:00Z,04/18 15:00,159.0,2020-04-18T19:00:00Z,39065,39065,300,0
20200420,MS,4512.0,46922.0,,2020-04-19T19:00:00Z,04/19 15:00,169.0,2020-04-19T19:00:00Z,51434,51434,12369,0
20200421,MS,4716.0,47648.0,,2020-04-20T19:00:00Z,04/20 15:00,183.0,2020-04-20T19:00:00Z,52364,52364,930,0
20200422,MS,4894.0,48941.0,,2020-04-21T19:00:00Z,04/21 15:00,193.0,2020-04-21T19:00:00Z,53835,53835,1471,0
20200423,MS,5153.0,50236.0,,2020-04-22T19:00:00Z,04/22 15:00,201.0,2020-04-22T19:00:00Z,55389,55389,1554,0
20200424,MS,5434.0,50236.0,,2020-04-23T19:00:00Z,04/23 15:00,209.0,2020-04-23T19:00:00Z,55670,55670,281,0
20200425,MS,5718.0,53239.0,,2020-04-24T19:00:00Z,04/24 15:00,221.0,2020-04-24T19:00:00Z,58957,58957,3287,0
20200426,MS,5911.0,54877.0,,2020-04-25T00:00:00Z,04/24 20:00,227.0,2020-04-25T00:00:00Z,60788,60788,1831,0
20200427,MS,6094.0,57368.0,,2020-04-26T19:00:00Z,04/26 15:00,229.0,2020-04-26T19:00:00Z,63462,63462,2674,0
20200428,MS,6342.0,58070.0,,2020-04-27T19:00:00Z,04/27 15:00,239.0,2020-04-27T19:00:00Z,64412,64412,950,0
20200429,MS,6569.0,59525.0,3413.0,2020-04-28T19:00:00Z,04/28 15:00,250.0,2020-04-28T19:00:00Z,66094,66094,1682,0
20200430,MS,6815.0,59525.0,3413.0,2020-04-29T19:00:00Z,04/29 15:00,261.0,2020-04-29T19:00:00Z,66340,66340,246,0
20200501,MS,7212.0,64336.0,3413.0,2020-04-30T00:00:00Z,04/29 20:00,281.0,2020-04-30T00:00:00Z,71548,71548,5208,0
20200502,MS,7441.0,67034.0,3413.0,2020-05-01T19:00:00Z,05/01 15:00,291.0,2020-05-01T19:00:00Z,74475,74475,2927,0
20200503,MS,7550.0,70043.0,3413.0,2020-05-02T19:00:00Z,05/02 15:00,303.0,2020-05-02T19:00:00Z,77593,77593,3118,0
20200504,MS,7877.0,71800.0,4421.0,2020-05-03T19:00:00Z,05/03 15:00,310.0,2020-05-03T19:00:00Z,79677,79677,2084,0
20200505,MS,8207.0,72101.0,4421.0,2020-05-04T19:00:00Z,05/04 15:00,342.0,2020-05-04T19:00:00Z,80308,80308,631,0
20200506,MS,8424.0,72101.0,4421.0,2020-05-05T19:00:00Z,05/05 15:00,374.0,2020-05-05T19:00:00Z,80525,80525,217,0
20200507,MS,8686.0,72101.0,4421.0,2020-05-06T19:00:00Z,05/06 15:00,396.0,2020-05-06T19:00:00Z,80787,80787,262,0
20200508,MS,9090.0,72101.0,4421.0,2020-05-07T19:00:00Z,05/07 15:00,409.0,2020-05-07T19:00:00Z,81191,81191,404,0
20200509,MS,9378.0,72101.0,4421.0,2020-05-08T19:00:00Z,05/08 15:00,421.0,2020-05-08T19:00:00Z,81479,81479,288,0
20200510,MS,9501.0,72101.0,4421.0,2020-05-09T19:00:00Z,05/09 15:00,430.0,2020-05-09T19:00:00Z,81602,81602,123,0
20200511,MS,9674.0,86211.0,6268.0,2020-05-10T19:00:00Z,05/10 15:00,435.0,2020-05-10T19:00:00Z,95885,95885,14283,0
20200512,MS,9908.0,87784.0,6268.0,2020-05-11T19:00:00Z,05/11 15:00,457.0,2020-05-11T19:00:00Z,97692,97692,1807,0
20200513,MS,10090.0,89958.0,6268.0,2020-05-12T19:00:00Z,05/12 15:00,465.0,2020-05-12T19:00:00Z,100048,100048,2356,0
20200514,MS,10483.0,94843.0,6268.0,2020-05-13T19:00:00Z,05/13 15:00,480.0,2020-05-13T19:00:00Z,105326,105326,5278,0
20200515,MS,10801.0,96022.0,6268.0,2020-05-14T19:00:00Z,05/14 15:00,493.0,2020-05-14T19:00:00Z,106823,106823,1497,0
20200516,MS,11123.0,97353.0,6268.0,2020-05-15T19:00:00Z,05/15 15:00,510.0,2020-05-15T19:00:00Z,108476,108476,1653,0
20200517,MS,11296.0,101830.0,6268.0,2020-05-16T19:00:00Z,05/16 15:00,521.0,2020-05-16T19:00:00Z,113126,113126,4650,0
20200518,MS,11432.0,104335.0,7681.0,2020-05-17T19:00:00Z,05/17 15:00,528.0,2020-05-17T19:00:00Z,115767,115767,2641,0
20200519,MS,11704.0,106056.0,7681.0,2020-05-18T19:00:00Z,05/18 15:00,554.0,2020-05-18T19:00:00Z,117760,117760,1993,0
20200520,MS,11967.0,108713.0,7681.0,2020-05-19T19:00:00Z,05/19 15:00,570.0,2020-05-19T19:00:00Z,120680,120680,2920,0
20200521,MS,12222.0,113748.0,7681.0,2020-05-20T19:00:00Z,05/20 15:00,580.0,2020-05-20T19:00:00Z,125970,125970,5290,0
20200522,MS,12624.0,125349.0,7681.0,2020-05-21T19:00:00Z,05/21 15:00,596.0,2020-05-21T19:00:00Z,137973,137973,12003,0
20200523,MS,13005.0,121215.0,7681.0,2020-05-22T19:00:00Z,05/22 15:00,616.0,2020-05-22T19:00:00Z,134220,134220,-3753,0
20200524,MS,13252.0,124650.0,7681.0,2020-05-23T19:00:00Z,05/23 15:00,625.0,2020-05-23T19:00:00Z,137902,137902,3682,0
20200525,MS,13458.0,130459.0,9401.0,2020-05-24T19:00:00Z,05/24 15:00,635.0,2020-05-24T19:00:00Z,143917,143917,6015,0
20200526,MS,13731.0,134088.0,9401.0,2020-05-25T19:00:00Z,05/25 15:00,652.0,2020-05-25T19:00:00Z,147819,147819,3902,0
20200527,MS,14044.0,134088.0,9401.0,2020-05-26T19:00:00Z,05/26 15:00,670.0,2020-05-26T19:00:00Z,148132,148132,313,0
20200528,MS,14372.0,142125.0,9401.0,2020-05-27T19:00:00Z,05/27 15:00,693.0,2020-05-27T19:00:00Z,156497,156497,8365,0
20200529,MS,14790.0,151518.0,9401.0,2020-05-28T19:00:00Z,05/28 15:00,710.0,2020-05-28T19:00:00Z,166308,166308,9811,0
20200530,MS,15229.0,150703.0,9401.0,2020-05-29T19:00:00Z,05/29 15:00,723.0,2020-05-29T19:00:00Z,165932,165932,-376,0
20200531,MS,15501.0,156336.0,9401.0,2020-05-30T19:00:00Z,05/30 15:00,734.0,2020-05-30T19:00:00Z,171837,171837,5905,0
20200601,MS,15752.0,160502.0,11203.0,2020-05-31T19:00:00Z,05/31 15:00,739.0,2020-05-31T19:00:00Z,176254,176254,4417,0
20200602,MS,16020.0,163478.0,11203.0,2020-06-01T00:00:00Z,05/31 20:00,767.0,2020-06-01T00:00:00Z,179498,179498,3244,0
20200603,MS,16322.0,168425.0,11203.0,2020-06-02T00:00:00Z,06/01 20:00,782.0,2020-06-02T00:00:00Z,184747,184747,5249,0
20200604,MS,16560.0,168425.0,11203.0,2020-06-04T00:00:00Z,06/03 20:00,794.0,2020-06-04T00:00:00Z,184985,184985,238,0
20200605,MS,16759.0,176354.0,11203.0,2020-06-04T19:00:00Z,06/04 15:00,803.0,2020-06-04T19:00:00Z,193113,193113,8128,0
20200606,MS,16769.0,176354.0,11203.0,2020-06-04T19:00:00Z,06/04 15:00,803.0,2020-06-04T19:00:00Z,193123,193123,10,0
20200607,MS,17270.0,185979.0,11203.0,2020-06-06T19:00:00Z,06/06 15:00,817.0,2020-06-06T19:00:00Z,203249,203249,10126,0
20200608,MS,17768.0,190444.0,13356.0,2020-06-07T19:00:00Z,06/07 15:00,837.0,2020-06-07T19:00:00Z,208212,208212,4963,0
20200609,MS,17768.0,190444.0,13356.0,2020-06-07T19:00:00Z,06/07 15:00,837.0,2020-06-07T19:00:00Z,208212,208212,0,0
20200610,MS,18483.0,195402.0,13356.0,2020-06-09T19:00:00Z,06/09 15:00,868.0,2020-06-09T19:00:00Z,213885,213885,5673,0
20200611,MS,18483.0,195402.0,13356.0,2020-06-09T19:00:00Z,06/09 15:00,868.0,2020-06-09T19:00:00Z,213885,213885,0,0
20200612,MS,19091.0,195402.0,13356.0,2020-06-11T19:00:00Z,06/11 15:00,881.0,2020-06-11T19:00:00Z,214493,214493,608,0
20200613,MS,19348.0,194537.0,13356.0,2020-06-12T19:00:00Z,06/12 15:00,889.0,2020-06-12T19:00:00Z,213885,213885,-608,0
20200614,MS,19516.0,194537.0,13356.0,2020-06-14T00:00:00Z,06/13 20:00,891.0,2020-06-14T00:00:00Z,214053,214053,168,0
20200615,MS,19799.0,210704.0,15323.0,2020-06-14T19:00:00Z,06/14 15:00,895.0,2020-06-14T19:00:00Z,230503,230503,16450,0
20200616,MS,20152.0,220651.0,15323.0,2020-06-15T19:00:00Z,06/15 15:00,915.0,2020-06-15T19:00:00Z,240803,240803,10300,0
20200617,MS,20641.0,223748.0,15323.0,2020-06-17T19:00:00Z,06/17 15:00,938.0,2020-06-17T19:00:00Z,244389,244389,3586,0
20200618,MS,20641.0,218074.0,15323.0,2020-06-16T19:00:00Z,06/16 15:00,938.0,2020-06-16T19:00:00Z,238715,238715,-5674,0
20200619,MS,20641.0,218074.0,15323.0,2020-06-16T18:00:00Z,06/16 14:00,938.0,2020-06-16T18:00:00Z,238715,238715,0,0
20200620,MS,20641.0,218074.0,15323.0,2020-06-16T19:00:00Z,06/16 15:00,938.0,2020-06-16T19:00:00Z,238715,238715,0,0
20200621,MS,20641.0,218074.0,15323.0,2020-06-16T19:00:00Z,06/16 15:00,938.0,2020-06-16T19:00:00Z,238715,238715,0,0
20200622,MS,22287.0,230962.0,17242.0,2020-06-21T19:00:00Z,06/21 15:00,978.0,2020-06-21T19:00:00Z,253249,253249,14534,0
20200623,MS,22898.0,230962.0,17242.0,2020-06-22T19:00:00Z,06/22 15:00,989.0,2020-06-22T19:00:00Z,253860,253860,611,0
20200624,MS,23424.0,238237.0,17242.0,2020-06-23T19:00:00Z,06/23 15:00,1011.0,2020-06-23T19:00:00Z,261661,261661,7801,0
20200625,MS,24516.0,241481.0,17242.0,2020-06-24T19:00:00Z,06/24 15:00,1016.0,2020-06-24T19:00:00Z,265997,265997,4336,0
20200626,MS,25066.0,246828.0,17242.0,2020-06-25T19:00:00Z,06/25 15:00,1022.0,2020-06-25T19:00:00Z,271894,271894,5897,0
20200627,MS,25531.0,251790.0,17242.0,2020-06-26T19:00:00Z,06/26 15:00,1035.0,2020-06-26T19:00:00Z,277321,277321,5427,0
20200628,MS,25892.0,254296.0,17242.0,2020-06-27T19:00:00Z,06/27 15:00,1039.0,2020-06-27T19:00:00Z,280188,280188,2867,0
20200629,MS,26567.0,256955.0,19388.0,2020-06-28T19:00:00Z,06/28 15:00,1059.0,2020-06-28T19:00:00Z,283522,283522,3334,0
20200630,MS,27247.0,272444.0,19388.0,2020-06-29T19:00:00Z,06/29 15:00,1073.0,2020-06-29T19:00:00Z,299691,299691,16169,0
20200307,MT,0.0,11.0,,,,,,11,11,0,0
20200308,MT,0.0,11.0,,,,,,11,11,0,0
20200309,MT,0.0,11.0,,,,,,11,11,0,0
20200310,MT,0.0,15.0,,,,,,15,15,4,0
20200311,MT,0.0,21.0,,,,,,21,21,6,0
20200312,MT,1.0,34.0,,2020-03-11T19:00:00Z,03/11 15:00,,2020-03-11T19:00:00Z,35,35,14,0
20200313,MT,1.0,55.0,,2020-03-12T19:00:00Z,03/12 15:00,,2020-03-12T19:00:00Z,56,56,21,0
20200314,MT,5.0,103.0,,2020-03-13T19:00:00Z,03/13 15:00,,2020-03-13T19:00:00Z,108,108,52,0
20200315,MT,7.0,103.0,,2020-03-14T17:52:00Z,03/14 13:52,,2020-03-14T17:52:00Z,167,110,2,57
20200316,MT,7.0,198.0,,2020-03-16T15:51:00Z,03/16 11:51,,2020-03-16T15:51:00Z,205,205,95,0
20200317,MT,8.0,303.0,,2020-03-16T21:22:00Z,03/16 17:22,,2020-03-16T21:22:00Z,311,311,106,0
20200318,MT,10.0,499.0,,2020-03-18T10:15:00Z,03/18 06:15,,2020-03-18T10:15:00Z,509,509,198,0
20200319,MT,12.0,761.0,,2020-03-18T23:23:00Z,03/18 19:23,,2020-03-18T23:23:00Z,773,773,264,0
20200320,MT,16.0,931.0,,2020-03-19T22:11:00Z,03/19 18:11,,2020-03-19T22:11:00Z,947,947,174,0
20200321,MT,20.0,1146.0,,2020-03-20T21:24:00Z,03/20 17:24,,2020-03-20T21:24:00Z,1166,1166,219,0
20200322,MT,31.0,1146.0,,2020-03-22T00:00:00Z,03/21 20:00,,2020-03-22T00:00:00Z,1177,1177,11,0
20200323,MT,34.0,1146.0,,2020-03-23T10:00:00Z,03/23 06:00,,2020-03-23T10:00:00Z,1180,1180,3,0
20200324,MT,46.0,1643.0,,2020-03-24T10:00:00Z,03/24 06:00,,2020-03-24T10:00:00Z,1689,1689,509,0
20200325,MT,53.0,1948.0,,2020-03-25T10:00:00Z,03/25 06:00,,2020-03-25T10:00:00Z,2001,2001,312,0
20200326,MT,71.0,2128.0,,2020-03-26T10:00:00Z,03/26 06:00,,2020-03-26T10:00:00Z,2199,2199,198,0
20200327,MT,108.0,2590.0,,2020-03-27T10:00:00Z,03/27 06:00,,2020-03-27T10:00:00Z,2698,2698,499,0
20200328,MT,129.0,3256.0,,2020-03-28T12:30:00Z,03/28 08:30,1.0,2020-03-28T12:30:00Z,3385,3385,687,0
20200329,MT,154.0,4143.0,,2020-03-29T10:00:00Z,03/29 06:00,1.0,2020-03-29T10:00:00Z,4297,4297,912,0
20200330,MT,171.0,4143.0,,2020-03-30T10:00:00Z,03/30 06:00,4.0,2020-03-30T10:00:00Z,4314,4314,17,0
20200331,MT,184.0,4234.0,,2020-03-31T10:00:00Z,03/31 06:00,4.0,2020-03-31T10:00:00Z,4418,4418,104,0
20200401,MT,208.0,4710.0,,2020-04-01T10:00:00Z,04/01 06:00,5.0,2020-04-01T10:00:00Z,4918,4918,500,0
20200402,MT,227.0,5093.0,,2020-04-02T10:00:00Z,04/02 06:00,5.0,2020-04-02T10:00:00Z,5320,5320,402,0
20200403,MT,243.0,5333.0,,2020-04-03T10:00:00Z,04/03 06:00,5.0,2020-04-03T10:00:00Z,5576,5576,256,0
20200404,MT,265.0,5912.0,,2020-04-04T10:00:00Z,04/04 06:00,5.0,2020-04-04T10:00:00Z,6177,6177,601,0
20200405,MT,286.0,6317.0,,2020-04-05T10:00:00Z,04/05 06:00,6.0,2020-04-05T10:00:00Z,6603,6603,426,0
20200406,MT,299.0,6491.0,,2020-04-06T10:00:00Z,04/06 06:00,6.0,2020-04-06T10:00:00Z,6790,6790,187,0
20200407,MT,319.0,6666.0,,2020-04-07T13:28:00Z,04/07 09:28,6.0,2020-04-07T13:28:00Z,6985,6985,195,0
20200408,MT,332.0,7066.0,135.0,2020-04-08T13:45:00Z,04/08 09:45,6.0,2020-04-08T13:45:00Z,7398,7398,413,0
20200409,MT,354.0,7506.0,157.0,2020-04-09T13:33:00Z,04/09 09:33,6.0,2020-04-09T13:33:00Z,7860,7860,462,0
20200410,MT,365.0,7932.0,165.0,2020-04-10T11:25:00Z,04/10 07:25,6.0,2020-04-10T11:25:00Z,8297,8297,437,0
20200411,MT,377.0,8204.0,169.0,2020-04-10T00:00:00Z,04/09 20:00,6.0,2020-04-10T00:00:00Z,8581,8581,284,0
20200412,MT,387.0,8526.0,169.0,2020-04-12T10:21:00Z,04/12 06:21,6.0,2020-04-12T10:21:00Z,8913,8913,332,0
20200413,MT,394.0,8704.0,171.0,2020-04-13T13:11:00Z,04/13 09:11,7.0,2020-04-13T13:11:00Z,9098,9098,185,0
20200414,MT,399.0,8835.0,197.0,2020-04-14T11:56:00Z,04/14 07:56,7.0,2020-04-14T11:56:00Z,9234,9234,136,0
20200415,MT,404.0,9179.0,209.0,2020-04-15T11:59:00Z,04/15 07:59,7.0,2020-04-15T11:59:00Z,9583,9583,349,0
20200416,MT,415.0,9521.0,218.0,2020-04-16T11:44:00Z,04/16 07:44,7.0,2020-04-16T11:44:00Z,9936,9936,353,0
20200417,MT,422.0,9822.0,233.0,2020-04-17T10:44:00Z,04/17 06:44,8.0,2020-04-17T10:44:00Z,10244,10244,308,0
20200418,MT,426.0,10143.0,234.0,2020-04-18T10:18:00Z,04/18 06:18,10.0,2020-04-18T10:18:00Z,10569,10569,325,0
20200419,MT,433.0,10465.0,243.0,2020-04-19T11:40:00Z,04/19 07:40,10.0,2020-04-19T11:40:00Z,10898,10898,329,0
20200420,MT,433.0,10618.0,243.0,2020-04-20T11:00:00Z,04/20 07:00,10.0,2020-04-20T11:00:00Z,11051,11051,153,0
20200421,MT,437.0,10804.0,273.0,2020-04-21T11:56:00Z,04/21 07:56,12.0,2020-04-21T11:56:00Z,11241,11241,190,0
20200422,MT,439.0,11144.0,296.0,2020-04-22T00:00:00Z,04/21 20:00,14.0,2020-04-22T00:00:00Z,11583,11583,342,0
20200423,MT,442.0,11433.0,306.0,2020-04-23T00:00:00Z,04/22 20:00,14.0,2020-04-23T00:00:00Z,11875,11875,292,0
20200424,MT,444.0,11683.0,325.0,2020-04-24T00:00:00Z,04/23 20:00,14.0,2020-04-24T00:00:00Z,12127,12127,252,0
20200425,MT,445.0,12052.0,339.0,2020-04-25T00:00:00Z,04/24 20:00,14.0,2020-04-25T00:00:00Z,12497,12497,370,0
20200426,MT,448.0,12414.0,339.0,2020-04-26T00:00:00Z,04/25 20:00,14.0,2020-04-26T00:00:00Z,12862,12862,365,0
20200427,MT,449.0,12584.0,352.0,2020-04-27T00:00:00Z,04/26 20:00,14.0,2020-04-27T00:00:00Z,13033,13033,171,0
20200428,MT,451.0,12740.0,356.0,2020-04-28T00:00:00Z,04/27 20:00,15.0,2020-04-28T00:00:00Z,13191,13191,158,0
20200429,MT,451.0,13077.0,382.0,2020-04-29T00:00:00Z,04/28 20:00,16.0,2020-04-29T00:00:00Z,13528,13528,337,0
20200430,MT,453.0,13461.0,392.0,2020-04-30T00:00:00Z,04/29 20:00,16.0,2020-04-30T00:00:00Z,13914,13914,386,0
20200501,MT,453.0,13750.0,397.0,2020-04-30T00:00:00Z,04/29 20:00,16.0,2020-04-30T00:00:00Z,14203,14203,289,0
20200502,MT,455.0,14180.0,404.0,2020-05-02T00:00:00Z,05/01 20:00,16.0,2020-05-02T00:00:00Z,14635,14635,432,0
20200503,MT,455.0,14552.0,404.0,2020-05-03T00:00:00Z,05/02 20:00,16.0,2020-05-03T00:00:00Z,15007,15007,372,0
20200504,MT,457.0,14631.0,404.0,2020-05-04T00:00:00Z,05/03 20:00,16.0,2020-05-04T00:00:00Z,15088,15088,81,0
20200505,MT,456.0,14816.0,410.0,2020-05-05T00:00:00Z,05/04 20:00,16.0,2020-05-05T00:00:00Z,15272,15272,184,0
20200506,MT,456.0,19248.0,417.0,2020-05-06T00:00:00Z,05/05 20:00,16.0,2020-05-06T00:00:00Z,19704,19704,4432,0
